stage,textbook_index,exam_tags,level,CEFR,主題,english_word,KK音標,中譯,例句,翻譯,例句2,翻譯2,例句3,翻譯3,例句4,翻譯4,例句5,翻譯5,Year_1,Part_1,Source_1,詞性,詞性變化,片語,同義字,反義字,易混淆字,字首,字尾,字根,意思,例子,videoUrl
,,,L1,,,anybody/anyone,/ˋɛnɪ͵bɑdɪ/ ; /ˋɛnɪ͵wʌn/,(pron.) 任何人,Did anybody see my phone? I can't find it anywhere.,有人看到我的手機嗎？我到處都找不到。,"If something dangerous needed to be done for a scene, the producers would hire anyone crazy or desperate enough to do it.",如果某個場景需要做一些危險的事情，製作人會僱用任何瘋狂或絕望到足以去執行的人。,,,,,,,111,文意選填,Passage for 21-30,pron.,,,,,,,,,,,
,,,L1,A1,,anything,/ˋɛnɪ͵θɪŋ/,(pron.) 任何事物,"If you need anything, please let me know.",如果你需要任何東西，請讓我知道。,"""The blessing that Morgan has brought is beyond anything that I ever could have imagined and could explain.""",「摩根帶來的祝福遠遠超乎我所能想像和解釋的。」,,,,,,,110,閱讀測驗-文本,Passage for 53-56,pron.,,,,,,,,,,,
,,,L1,A2,,apartment,/əˋpɑrtmənt/,(n.) 公寓,"We live in a small apartment downtown, which is convenient for school.",我們住在一間市中心的小公寓，上學很方便。,The thief went into the apartment building and stole some jewelry.,小偷進入公寓大樓，偷走了一些珠寶。,,,,,,,106,詞彙題,Question 13,n.,"名詞
可數；複數: apartments",,flat,,,,,,,,
高中,龍騰-B3-U5,,L1,B1,,appearance (n.) [C],/əˋpɪr/,(v.) 出現；似乎,The sun finally appeared after three days of rain.,連續下了三天雨之後，太陽終於出現了。,"Two weeks later, black stripes appear on her body, indicating the gender change is complete.",兩週後，牠的身體上出現黑色條紋，表示性別轉換完成。,,,,,,,108,閱讀測驗-文本,Passage for Q41-44,v.,"動詞
過去式: appeared
過去分詞: appeared
現在分詞: appearing
第三人稱: appears",,look; seem,vanish; disappear,,,,,,,U7qYEZ453Kc
,,,L1,A1,,apple,/ˋæp!/,(n.) 蘋果,"She bought a red apple for her lunch, preferring fruit over candy.",她買了一顆紅蘋果當午餐，比起糖果更偏好水果。,Or perhaps Mozart's music tastes like an apple pie to you?,或者，對你而言，莫札特的音樂嚐起來像蘋果派嗎？,,,,,,,112,篇章結構,Passage for 31-34,n.,"名詞
可數；複數: apples",,,,,,,,,,
,,,L1,B1,,area,/ˋɛrɪə/,(n.) 地區；區域；範圍,This area is famous for its delicious street food and night markets.,這個地區以其美味的街頭小吃和夜市聞名。,"He took an aspirin, iced the injured area, and off he went.",他服用了阿斯匹靈，冰敷了受傷部位，然後就出發了。,,,,,,,113,篇章結構,Passage for 31-34,n.,"名詞
可數；複數: areas",,region; zone,,,,,,,,
,,,L1,A1,,arm,/ɑrm/,(n./v.) 手臂,"He broke his right arm playing basketball, so he can't write for now.",他打籃球時摔斷了右臂，所以現在不能寫字。,"“The mountains and valleys are the arms and legs of their god and the glaciers are the head,"" explained the head researcher.",首席研究員解釋說：「山脈和山谷是他們神的臂膀和雙腿，而冰川則是頭部。」,,,,,,,110,綜合測驗,Passage for 26-30,n./v.,"動詞
過去式: armed
過去分詞: armed
現在分詞: arming
第三人稱: arms

名詞
可數；複數: arms",,fortify; sleeve; weapon; branch,,,,,,,,
,,,L1,A2,,around,/əˋraʊnd/,(prep./adv.) 環繞；在…周圍；大約,Students gathered around the teacher to ask questions about the exam.,學生們圍在老師周圍，詢問有關考試的問題。,"They threw, jumped, and slung them around their bodies as we do today.",他們像我們今天一樣，將其拋擲、跳躍，並繞著身體甩動。,,,,,,,112,閱讀測驗-文本,Passage for 35-38,prep./adv.,,,round; about; some; roughly,,,,,,,,
高中,龍騰-B3-U4,,L1,A2,,arrival (n.) [U],/əˋraɪv/,(v.) 到達；抵達,We should arrive at the train station an hour before the departure time.,我們應該在發車時間前一小時抵達火車站。,,,,,,,,,,,,v.,"動詞
過去式: arrived
過去分詞: arrived
現在分詞: arriving
第三人稱: arrives",,get; come,leave,,,,,,,bEbduK9BkeI
,,,L1,A2,,art,/ɑrt/,(n.) 藝術；美術,Many famous works of art are displayed in the National Palace Museum.,許多著名的藝術品都在故宮博物院展出。,He succeeded in his endeavor and transformed the martial art into Brazil's national sport.,他成功地完成了這項事業，並將這門武術轉變為巴西的國技。,,,,,,,106,閱讀測驗-文本,Passage for Q45-48,n.,"名詞
可數；複數: arts",,,,,,,,,,
,,,L1,A1,,as,/æz/,(conj./adv./prep.) 當…的時候；如同；因為,"As she entered the room, everyone turned to look at her new hairstyle.",當她走進房間時，每個人都轉頭看她的新髮型。,"In the 14th century, hoops were popular as a form of recreation in Great Britain.",在14世紀，鐵環作為一種休閒活動在英國很受歡迎。,,,,,,,112,閱讀測驗-文本,Passage for 35-38,conj./adv./prep.,,as a matter of fact 事實上; as a result 結果; as for 至於; as long as 只要; as well 也; be known as 被稱為; such as 例如; think of as 視為; as a result of 由於; serve as 充當; as soon as 一...就; so much as 甚至; as well as 以及; regard as 視為,,,,,,,,,
,,,L1,A2,,ask,/æsk/,(v.) 問；要求,Don't be afraid to ask your teacher questions if you don't understand the lesson.,如果你不懂課程，不要害怕問你的老師問題。,"To encourage classroom interaction, the teacher divided the class into groups and asked them to solve a problem together with their partners.",為了鼓勵課堂互動，老師將班級分組，並要求他們與同伴一起解決問題。,,,,,,,110,詞彙題,Question 7,v.,"動詞
過去式: asked
過去分詞: asked
現在分詞: asking
第三人稱: asks",,inquire; request,eliminate,,,,,,,
,,,L1,A1,,at,/æt/,(prep.) 在…(地點、時間),We usually meet at the library at 3 p.m. to study together.,我們通常下午三點在圖書館見面一起讀書。,Why does the author quote Blixen's comment at the end of the third paragraph?,作者為何在第三段結尾引用布利森的評論？,,,,,,,111,閱讀測驗-問題,Question 38,prep.,,at least 至少; at one's wits' end 束手無策; at any cost 無論如何; at the same time 同時; at first 起初; at once 立刻; aim at 瞄準,,,,,,,,,
,,,L1,B1,,attack,/əˋtæk/,(n./v.) 攻擊；抨擊,The brave knight protected the village from the dragon's fiery attack.,勇敢的騎士保護村莊免受惡龍的火攻。,"The craze for hoops even resulted in dislocated backs and heart attacks, according to medical records.",根據醫療紀錄，這種對鐵環的狂熱甚至導致了背部脫臼和心臟病發作。,,,,,,,112,閱讀測驗-文本,Passage for 35-38,n./v.,"動詞
過去式: attacked
過去分詞: attacked
現在分詞: attacking
第三人稱: attacks

名詞
可數；複數: attacks",,approach; assault; blast; round,defend,,,,,,,
,,,L1,A2,,aunt,/ænt/,(n.) 姨媽；姑媽；伯母；嬸嬸；舅媽,My aunt bakes the best pineapple cake; everyone loves her recipe.,我的阿姨烤的鳳梨酥最棒；每個人都喜歡她的食譜。,,,,,,,,,,,,n.,"名詞
可數；複數: aunts",,,uncle,,,,,,,
,,,L1,A2,,away,/əˋwe/,(adv.) 離開；遠離,Please put your phone away during class; it's distracting for everyone.,上課時請把手機收起來；它會讓每個人分心。,"Tommy, please put away the toys in the box, or you might stumble on them and hurt yourself.",Tommy，請把玩具收進盒子裡，不然你可能會絆倒它們而受傷。,,,,,,,108,詞彙題,Question 9,adv.,,get carried away 得意忘形; carry away 沖走;使著迷; get away with 僥倖逃脫,outside; out; aside; off,,,,,,,,
,,,L1,A1,,baby,/ˋbebɪ/,(n.) 嬰兒,The baby smiled sweetly as his mother played peek-a-boo with him.,嬰兒對著媽媽玩躲貓貓的時候，甜甜地笑了。,"As they grow older and lose their baby fat, the dimples may fade with time.",隨著他們長大並減去嬰兒肥，酒窩可能會隨時間而淡化。,,,,,,,109,文意選填,Passage for 31-40,n.,"名詞
可數；複數: babies",,indulge; new; child; spoil,,,,,,,,
,,,L1,A2,,back,/bæk/,(adv./n./v./adj.) 回原處；向後,I'll be back in an hour; please wait for me at the café.,我一小時後回來；請在咖啡廳等我。,My childhood memory of a polar bear pacing back and forth in a very small space in a zoo keeps haunting me.,我小時候在動物園看到一隻北極熊在非常小的空間裡來回踱步，這段記憶一直困擾著我。,,,,,,,114,混合題-文本,Forum E,adv./n./v./adj.,,,support; cover; spine; game,advance; look; front; face,,,,,,,
,,,L1,A1,,bad,/bæd/,(adj.) 壞的；差的；嚴重的,Eating too much junk food is bad for your health and teeth.,吃太多垃圾食物對你的健康和牙齒不好。,"It didn't taste that bad, but I was surprised to find it had 40 more calories than the meat version!",味道沒那麼糟，但我驚訝地發現它比肉的版本多了40卡路里！,,,,,,,112,混合題-文本,Chatroom Discussion E,adj.,"形容詞
比較級: bader
最高級: badest",,terrible; poor; negative,good,,,,,,,
,,,L1,A1,,bag,/bæg/,(n.) 袋子；提包,She always carries a big bag filled with books to school every day.,她每天都背著一個裝滿書的大提包去上學。,"After five years of research, she created from pineapple leaves a material which, like real leather, can be used for making bags, shoes, and other textile products.",經過五年的研究，她用鳳梨葉創造了一種材料，這種材料像真皮一樣，可以用來製作包包、鞋子和其他紡織品。,,,,,,,108,綜合測驗,Passage for Q21-25,n.,"名詞
可數；複數: bags",,base; grip; purse; dish,,,,,,,,
,,,L1,A1,,ball,/bɔl/,(n./v.) 球,My dog loves to chase the red ball in the park until he gets tired.,我的狗喜歡在公園裡追紅球，直到牠累了為止。,,,,,,,,,,,,n./v.,"動詞
過去式: balled
過去分詞: balled
現在分詞: balling
第三人稱: balls

名詞
可數；複數: balls",,lump; globe; chunk,,,,,,,,
,,,L1,A1,,banana,/bəˋnænə/,(n.) 香蕉,"A banana is a healthy snack, full of potassium, perfect after exercise.",香蕉是一種健康的點心，富含鉀，運動後吃很完美。,,,,,,,,,,,,n.,"名詞
可數；複數: bananas",,,,,,,,,,
,,,L1,A1,,band,/bænd/,(n.) 樂團；樂隊；帶子,The school band played a beautiful song at the assembly.,學校樂團在集會上演奏了一首優美的歌曲。,"For example, when the riders scan the band at the Off-Road Adventure, a photo will be taken and sent to their email.",例如，當騎乘者在「越野冒險」掃描手環時，將會拍攝一張照片並發送到他們的電子郵件。,,,,,,,110,閱讀測驗-文本,Passage for 53-56,n.,"名詞
可數；複數: bands",,set; ring; circle; stripe,,,,,,,,
,,,L1,A1,,bank,/bæŋk/,(n./v.) 銀行；河岸,We need to go to the bank to deposit this money.,我們需要去銀行存這筆錢。,Bill and Sam decided to kidnap the son of a banker to compensate for their business loss.,Bill 和 Sam 決定綁架一位銀行家的兒子，以彌補他們的生意損失。,,,,,,,105,綜合測驗,Passage for Questions 16-20,n./v.,"動詞
過去式: banked
過去分詞: banked
現在分詞: banking
第三人稱: banks

名詞
可數；複數: banks",,trust; deposit; swear; rely,draw; withdraw; suspect,,,,,,,
,,,L1,A1,,baseball,/ˋbes͵bɔl/,(n.) 棒球,My brother loves to play baseball every weekend at the park.,我哥哥每個週末都喜歡在公園打棒球。,"As a record number of fans showed up for the baseball final, the highways around the stadium were choked with traffic all day.",由於創紀錄的球迷人數觀看棒球總決賽，體育場周圍的高速公路全天交通堵塞。,,,,,,,112,詞彙題,Question 9,n.,"名詞
可數；複數: baseballs",,,,,,,,,,
,,,L1,B1,,basket,/ˋbæskɪt/,(n.) 籃子；簍子,She put all the fresh fruit into a big basket.,她把所有新鮮水果放進一個大籃子裡。,,,,,,,,,,,,n.,"名詞
可數；複數: baskets",,,,,,,,,,
,,,L1,A1,,basketball,/ˋbæskɪt͵bɔl/,(n.) 籃球,Playing basketball is a great way to exercise and have fun.,打籃球是運動和玩樂的好方法。,Lisa tumbled onto the ground and injured her ankle while she was playing basketball yesterday.,Lisa 昨天打籃球時跌倒在地，傷到了腳踝。,,,,,,,110,詞彙題,Question 8,n.,"名詞
可數；複數: basketballs",,,,,,,,,,
,,,L1,A1,,bat,/bæt/,(n./v.) 球棒；蝙蝠,He swung the baseball bat with all his strength and hit a home run.,他用盡全力揮舞棒球棒，擊出了一支全壘打。,,,,,,,,,,,,n./v.,"動詞
過去式: batted
過去分詞: batted
現在分詞: batting
第三人稱: bats

名詞
可數；複數: bats",,lick,,,,,,,,
,,,L1,A1,,bath,/bæθ/,(n.) 洗澡；浴缸,"After a long day, a warm bath helps me relax completely.",漫長的一天之後，泡個熱水澡能讓我完全放鬆。,"They have remained popular due to their convenience, and are often worn with bathing suits or summer clothing.",它們因其便利性而一直很受歡迎，通常與泳衣或夏季服裝搭配穿著。,,,,,,,109,閱讀測驗-文本,Passage for 41-44,n.,"名詞
可數；複數: baths",,bathe; bathroom; tub,,,,,,,,
,,,L1,A1,,bathroom,/ˋbæθ͵rum/,(n.) 浴室；廁所,"Excuse me, could you tell me where the bathroom is?",不好意思，請問洗手間在哪裡？,Jeanie decided to make a stool attached to the bathroom cabinet door under the sink.,Jeanie 決定製作一張附在水槽下方浴室櫃門上的凳子。,,,,,,,105,閱讀測驗-文本,Passage for Questions 45-48,n.,"名詞
可數；複數: bathrooms",,facility; bath; toilet; can,,,,,,,,
,,,L1,A1,,be,/bi/,(v./aux.) 是；存在,I want to be a doctor when I grow up.,我長大後想成為一名醫生。,"If you put a container under a leaking faucet, you will be surprised at the amount of water collected in 24 hours.",如果你把一個容器放在漏水的水龍頭下，你會驚訝於24小時內收集到的水量。,,,,,,,114,詞彙題,Question 1,v./aux.,"動詞
過去式: was/were
過去分詞: been
現在分詞: being
第三人稱: is",be about to 即將; be born with 生來就有; be crazy about 為...瘋狂; be divided into 被分為; be hooked up 被連接;上癮; be in love with 愛上; be known as 被稱為; be made up of 由...組成; be of no use 沒用; be set to 預計;準備好,work; constitute; comprise; represent,differ,,,,,,,
,,,L1,A1,,beach,/bitʃ/,(n./v.) 海灘,We built sandcastles on the beach during our summer vacation.,暑假期間，我們在海灘上蓋沙堡。,"This popular beach destination is now famous for its white sand beaches, slender palms, and turquoise seas.",這個受歡迎的海灘旅遊勝地現在以其白色沙灘、修長的棕櫚樹和碧綠的海水而聞名。,,,,,,,112,閱讀測驗-文本,Passage for 43-46,n./v.,"動詞
過去式: beached
過去分詞: beached
現在分詞: beaching
第三人稱: beaches

名詞
可數；複數: beaches",,,,,,,,,,
,,,L1,A1,,bean,/bin/,(n.) 豆子,My mom often adds green beans to her stir-fried vegetables.,我媽媽常在她的炒菜中加入四季豆。,"According to the legend, notes of secret plans for a revolution to overthrow the Mongols were hidden in mooncakes that would ordinarily have been stuffed with sweet bean paste.",根據傳說，推翻蒙古人的秘密計畫被藏在平常會塞滿甜豆沙的月餅中。,,,,,,,107,文意選填,Passage for Q31-40,n.,"名詞
可數；複數: beans",,noodle; attic,,,,,,,,
,,,L1,A2,,bear,/bɛr/,(v./n.) 忍受；承受；生(小孩),I can't bear the thought of losing my dog.,我無法忍受失去我的狗的念頭。,My childhood memory of a polar bear pacing back and forth in a very small space in a zoo keeps haunting me.,我小時候在動物園看到一隻北極熊在非常小的空間裡來回踱步，這段記憶一直困擾著我。,,,,,,,114,混合題-文本,Forum E,v./n.,"動詞
過去式: bore
過去分詞: born
現在分詞: bearing
第三人稱: bears

名詞
可數；複數: bears",,yield; abide; conduct; hold,bull,,,,,,,
